title,price,description,link
Android Trader Dashboard Development,₹37500-75000 INR,"I require an adept app developer with expertise in financial tracker platforms. For this project, the app will be designed for Android devices with key features including:

- A profit and loss tracking interface represented through visual graphs to provide a clear and comprehensive view of the financial situation.
- An incorporated function for monitoring other trade statistics, specifically the number of trades per day and the win/loss ratio. 

The ideal candidate will have a strong background in developing financial applications with sleek UI/UX. Familiarity with real-time data handling and advanced graphing solutions is desirable. With an emphasis on simplicity and user-friendliness, it's crucial to present the data in a manner that’s easy to comprehend.",https://www.freelancer.co.id/projects/android/android-trader-dashboard-development
Full Stack Cloud Kitchen Home Made Food Delivery App,₹37500-75000 INR,"I'm looking for a seasoned full-stack developer to build a cloud kitchen food delivery application. The application targets individuals in PGs and hostels.  The design style I'm looking for is modern.

Key features I'm looking for in the mobile application include:
- User profile creation
- Online payment integration
- Real-time order tracking
- Dashboard with food plans, menu details and other necessary information.
- A reel type video section
- Messaging feature

Your expertise in both frontend and backend development is crucial. It's important to create a user-friendly interface, ensuring the application's modern design appeals to the intended audience. A seamless and secure online payment process is a must, and real-time order tracking will provide transparency to our customers. 

Experience in developing similar food delivery applications and integrating video and messaging features would be a distinct advantage in this project.",https://www.freelancer.co.id/projects/android/full-stack-cloud-kitchen-home
Dating app for apple and android,$1500-3000 USD,"I need a dating app developed for apple and android devices that would be on a weekly subscription model that can be adjusted. Need to be able to edit content on app like text, colors, etc

Main features:
User can upload video telling about themselves limit to 3 minutes.
User can upload max of 7 photos 
User can add description about themselves limit to 1000 characters. 

This would be used for personal or business purposes depending on what I choose to do.",https://www.freelancer.co.id/projects/android/dating-app-for-apple-android
Woof - AI-Powered Pet Care Chatbot,min ₹2500 INR / hour,"I'm seeking experienced developers for the creation of a comprehensive pet care chatbot, aimed specifically at dog owners. The project will involve developing a mobile application for both iOS and Android platforms, which will be the primary interface for the chatbot. The chatbot will be designed to focus on three core functionalities:

- Providing health advice: The chatbot will offer a range of health advice for dog owners, covering topics such as nutrition, exercise, and common health issues. The advice should be accurate and easy to understand, providing value and reassurance to users.

- Offering training tips: The chatbot will provide users with a selection of training tips and techniques to help them better understand and train their dogs. The tips should be clear, practical, and based on positive reinforcement techniques.

- Facilitating dog matches: An innovative feature of this chatbot will be a 'Dog Tinder' matching service, allowing users to find suitable playmates for their dogs. The chatbot should provide a simple and user-friendly interface for users to browse and connect with other dog owners in their area.

Ideal candidates for this project should have a strong background in AI and NLP, as well as extensive experience in mobile app development for both iOS and Android. A keen interest in, and understanding of, pet care and the needs of dog owners will be highly beneficial. In addition, experience in designing playful and colorful interfaces will be a key asset, as the mobile app will be expected to have a visually engaging and user-friendly design.",https://www.freelancer.co.id/projects/iphone-app-development/woof-powered-pet-care-chatbot
Zephyr HTTP Post and GNSS Implementation for Asset Tracking,$30-250 USD,"I am seeking a skilled developer to help me establish a Zephyr HTTP Post and GNSS system primarily for asset tracking, focusing on equipment with Nordic nRF9160. The key aspects of this project include:

- **Asset Tracking**: The primary goal of this project is to enable real-time tracking of equipment through geolocation data.
- **Data Transmission**: The system should be capable of transmitting data in real-time, ensuring that the location of the assets can be monitored continuously.
- **Device Status Monitoring**: The system should be able to provide alerts regarding the status of the devices being tracked, ensuring that any issues can be addressed promptly.

Ideal candidates will have experience with:
- Zephyr RTOS for implementing the HTTP POST method
- GNSS for accurate geolocation tracking
- Designing and setting up systems for asset tracking
- Developing real-time data transmission systems
- Implementing device monitoring and alert systems

The successful implementation of this project will enable efficient and effective asset tracking, ensuring that our equipment is secure and accounted for at all times.",https://www.freelancer.co.id/projects/c-programming/zephyr-http-post-gnss-implementation
MERN STACK developer,₹120-180 INR / hour,"We are looking for a high-quality MERN stack developer with experience in GIT and good working knowledge of AI and Python.

Min experience : 3 years
Hours per week : 40-50 hours",https://www.freelancer.co.id/projects/mern-stack/mern-stack-developer-38196035
Reinforcement Learning Experts Needed,₹1500-12500 INR,"I'm in search of experienced machine learning and deep learning specialists, particularly those with expertise in Reinforcement Learning. I need your help to create a better algorithm than existing one.

Key requirements:
- Proficient background in Reinforcement Learning.
- Demonstrated experience in improving existing algorithms.
- Strong understanding of machine learning principles and techniques.
-must have research experience and have some papers already published 

It's crucial that you're able to share your past work as part of your application. Your experience in the field will be a deciding factor in this project.",https://www.freelancer.co.id/projects/machine-learning/reinforcement-learning-experts-needed
Digital Signage CMS and Android App,$250-750 USD,"I am looking for someone who have done and experienced in this project.

Web Portal - PHP (CMS)

Manage Media and Contents for each Display (Android)
Custom Widgets - Multi-screen template, Watermark, Drag & Drop Builder etc.
Manage Scheduling of Ads (e.g. 24 slots x 15 seconds = 6 minutes per loop, repeat for 12 ~ 16 hours daily)
Display Grouping (e.g. Location A Group - 8 android displays, Location B Group - 14 android displays)
Access Control (Allow Superadmin to view all devices, normal admin view by group assigned)
Message to Group or individual Display
Remote Device Management - can switch on/off/restart
Display Real-Time Monitoring - can view online/offline/runtime etc.
Multiple Region
Audit Log
Proof of Playtime per display per group reporting / dashboard analytics

Android App (Preferably Native/Flutter)

Kiosk-mode
Run a single app on the hardware
Relaunch the signage app on reboot
Realtime content updates when online (download new scheduled media files and remove old files)
Supports offline - when no internet, keep replaying on the set duration e.g. 8am - 10pm using offline stored files and settings

Above are the features I can think of but I believe for someone who have done this project before you can recommend me more features that I might have missed out. I only want to work with someone who have done this before as this is a common enough software so that I can save time and also budget.",https://www.freelancer.co.id/projects/android/digital-signage-cms-android-app
React Native Expo Developer for Crypto Betting App,$15-25 USD / hour,"I'm in need of a skilled React Native Expo developer to help me create a betting app that will be compatible with both iOS and Android. The app will focus on live betting and include crypto wallet integration.

Key features:

- Cross-platform compatibility: The app should work seamlessly on both iOS and Android devices.
- Live betting: This feature will allow users to place bets on ongoing events.
- Crypto wallet integration: Users should be able to deposit and withdraw using their crypto wallets.

The app will not require user accounts or logins. As such, the focus will be on simplicity and ease of use. 

Ideal candidates should have solid experience in:

- React Native and Expo: Familiarity with these tools is a must.
- Crypto wallet integration: Experience with crypto transactions is highly desirable.
- Betting app development: Prior experience in developing betting apps, especially those involving live betting, would be a significant advantage. 

If you have the necessary expertise and are excited about the potential of this project, I'd love to hear from you.",https://www.freelancer.co.id/projects/iphone-app-development/react-native-expo-developer-for
AI-Driven IoT Project with Computer Vision,₹7000-12000 INR,"I'm looking for a skilled professional who can create an innovative IoT project integrating AI technologies. The main components will include real-time monitoring, data analysis, prediction, and smart automation.

Skills required:
- Experience with IoT technology and AI
- Proficiency in implementing computer vision using OpenCV
- Strong understanding of data analysis and prediction
- Ability to design and implement smart automation systems

The ideal candidate for this project will have a proven track record in developing AI-driven IoT projects and will be able to provide examples of similar projects they have completed. The successful freelancer will need to be able to work independently, with a high level of attention to detail and problem-solving skills.",https://www.freelancer.co.id/projects/electronics/driven-iot-project-with-computer
Android App Developer for Phone Monitoring,₹12500-37500 INR,"I am seeking a proficient Android mobile app developer with background in developing applications focused on cell phone monitoring. 

The app is required to have these main functionalities:

- Monitoring Calls
- Monitoring Text Messages
- Monitoring WhatsApp and Telegram
- Monitoring GPS location
- Monitoring bank accounts

Your understanding and experience in making privacy-focused and security-oriented applications would be a huge plus. Proven development experience in similar projects will increase your chances of being selected. Your professional insight to improve the project will be highly appreciated. 

Skills:

- Proficient in Android app development
- Knowledgeable in privacy and security measures
- Experience in developing monitoring software",https://www.freelancer.co.id/projects/android/android-app-developer-for-phone
Comprehensive IoT Farm Automation System,$15-25 USD / hour,"I'm seeking an experienced IoT developer to create a sophisticated and comprehensive farm automation system. The system must include the following key components and functionalities:

- Monitoring: The system should be able to monitor the farm's temperature and humidity levels in real-time.
- Irrigation Control: It must be capable of controlling the irrigation system based on the data it collects.
- Livestock Tracking: The system should also track the movements of the livestock on the farm.

The chosen devices and sensors for this system should be:
- Waterproof and weather-resistant: Given the outdoor setting, these devices need to withstand varying weather conditions.
- Wireless Connectivity: This is essential for seamless data transmission and control.

Lastly, I envision accessing and monitoring this system primarily through a mobile app. The app should be user-friendly and provide a comprehensive overview of all the farm automation components. 

Ideal skills and experience for this project:
- Proficiency in IoT development
- Experience with designing and implementing farm automation systems
- Knowledge of waterproof and wireless IoT devices
- Ability to create a mobile app for system access
- Strong understanding of agricultural processes and needs",https://www.freelancer.co.id/projects/java/comprehensive-iot-farm-automation-system
App de Alquiler de Vehículos y Maquinaria,$750-1500 USD,"Request for Development of Rental App Based on Existing Platform for Trama Rental
Project Description: Trama Rental is a company dedicated to machinery rental. We are looking for a developer or development team with experience in customizing and implementing SaaS and open-source platforms to create mobile applications and real-time tracking systems. The main objective is to adapt and customize an existing platform to meet our needs, integrating it with our current ERP system (Odoo).

Project Requirements:

1. Mobile Application for Customers:
Platforms: iOS and Android.
Features:
Reservation Management: Allow customers to make and manage machinery reservations with IA.
Real-Time Tracking: Enable real-time tracking of the location and status of rented equipment using GPS.
Notifications: Send alerts and notifications about equipment status, return reminders, and maintenance.
Payments and Billing: Allow customers to make payments and manage invoices easily.
Intuitive Interface: Design a user-friendly and intuitive interface to enhance the user experience.
Ratings and Reviews: Allow customers to leave ratings and reviews about the equipment and service.
2. Mobile Application for Operators:
Platforms: iOS and Android.
Features:
Inventory Management: Facilitate the management and tracking of machinery inventory.
Real-Time Monitoring: Provide real-time updates on the location and status of equipment using GPS.
Maintenance Administration: Manage preventive and corrective maintenance of equipment, with historical records.
Notifications and Alerts: Send notifications and alerts about equipment status, maintenance schedules, and incidents.
ERP Synchronization: Integrate the application with our ERP (Odoo) to synchronize data in real-time.
3. Integration with ERP (Odoo):
Data Synchronization: Ensure data synchronization between mobile applications and the ERP, including reservations, inventory, payments, and maintenance.
Workflow: Design a coherent workflow to ensure seamless information flow between systems.
4. Additional Features:
Centralized Control Panel: Develop a centralized control panel to manage and monitor all activities in real-time.
Security and Privacy: Implement robust security measures to protect customer and company data.
Existing Platforms to Consider:

EZRentOut: Provides mobile applications for customers and operators, with GPS tracking and complete inventory and reservation management features.
Booqable: Offers mobile solutions for reservation management and real-time tracking.
MCS Rental Software: Includes advanced tracking and inventory management features, with mobile applications for customers and operators.
Orderry: Platform that allows real-time tracking and inventory and reservation management.
AdamRMS: Open-source platform that can be highly customized to include all necessary features, such as real-time tracking, inventory management, reservations, and billing.
Freelancer Requirements:

Experience: Demonstrable experience in customizing SaaS and open-source platforms, especially in developing mobile applications for iOS and Android.
Technical Knowledge: Familiarity with Odoo ERP and experience with similar integrations.
Portfolio: Provide examples of previous work related to the customization of SaaS platforms and rental management systems.
Communication: Ability to communicate effectively and provide regular updates on project progress.
Delivery Time: Estimate the time required to complete customization and implementation.
Selection Process:

Proposals: Submit detailed proposals with cost and time estimates.
Interviews: Conduct interviews with selected candidates to discuss technical and functional project details.
Hiring: Select the appropriate candidate or team to start customization and implementation.",https://www.freelancer.co.id/projects/android/app-alquiler-veh-culos-maquinaria
Mobile Multiplayer Penalty Shootout Game,₹1500-12500 INR,"I am looking for a skilled coder to develop a simple, yet engaging multiplayer mobile game based on the concept of penalty shootout. Ideally, the game should be compatible with both Android and iOS platforms. 

Skills and experience:

- Proficient in game development for both Android and iOS platforms
- Excellent understanding of mobile game design principles 
- Demonstrable experience of developing multiplayer games.

Key Features:

- Multiplayer mode: The game should provide an option for real-time play with other users.
  
The aim is to create an immersive and interactive gaming experience for all football enthusiasts worldwide. Engage in this opportunity to showcase your talent through a fun, widespread platform.",https://www.freelancer.co.id/projects/game-development/mobile-multiplayer-penalty-shootout-game
Multi-Platform Child Tracker Development,₹1500-12500 INR,"I'm looking for a skilled C++ developer who can help me create a comprehensive child tracking software for personal and company use. 

Key Features:
- Real-time Location Tracking: The software should be able to track and display the child's current location in real-time.
- Application Usage Tracking: The software should be able to monitor the applications the child uses on their devices.

Compatibility:
- The software should be compatible with a range of devices, including Android phones, iPhones, and Windows computers. 

Ideal Skills:
- Proficiency in C++ and software development
- Experience with child tracking software
- Ability to work with a variety of devices and platforms
- Strong understanding of data security and privacy

The software should be discreet, robust and user-friendly. Please include examples of previous experience with similar projects in your proposal.",https://www.freelancer.co.id/projects/c-sharp-programming/multi-platform-child-tracker-development
Google Play App Posting Expert,$30-250 USD,"I'm in need of an expert to assist me in posting my Android and cross-platform apps on Google Play. 

Key Requirements:
- You should have prior experience in posting Android and cross-platform apps on Google Play. 
- A good understanding of Google Play's policies and procedures is essential. 
- Familiarity with the process of filling out app descriptions, uploading necessary files, and managing the release process is a big plus. 
- I have already developed the apps, so the focus is solely on the posting process.

This project does not require any assistance in app development or creation of promotional materials. 

If you have the above skills and can help me navigate the Google Play posting process swiftly and efficiently, please get in touch.",https://www.freelancer.co.id/projects/android/google-play-app-posting-expert
Adult Entertainment Video Streaming Platform,₹37500-75000 INR,"I'm currently in the process of creating an entertainment-focused video streaming platform aimed primarily at adults. The main focus of the website will be user-generated content, with a highlight on video uploads. 

This is where you step in!

Key Responsibilities:

- Create a reliable system enabling video uploads
- Build a user-friendly interface aimed at adults
- Guarantee the performance and stability of the website

Preferred Skills:

- Proficient with website development and coding
- Prior experience with video streaming platforms
- Familiarity with video upload features
- Understanding of adult entertainment industry is an asset but not a necessity.

This is an exciting project that, if successful, will become a go-to platform for soaking in entertainment for countless users. Let's make a mark together in the exciting field of video streaming, shall we?",https://www.freelancer.co.id/projects/web-development/adult-entertainment-video-streaming
Intent Classification via Naive Bayes,$10-30 USD,"I am seeking an experienced data scientist to develop a machine learning model for intent classification. The purpose of the project is to apply classification methods to a specific textual data set.

Key Project Details:
- You'll need to implement a Naive Bayes Classifier, as this is the favored method for this project.
- Experience with handling and processing textual data is critical.
- The ability to effectively test and validate your model's performance will also be important.

Ideal Candidate Skills and Experience:
- Expertise in the Naive Bayes algorithm.
- Strong background in machine learning and data classification.
- Extensive experience with text data, including cleaning, processing and feature extraction.
- Proficient in programming languages commonly used in machine learning.",https://www.freelancer.co.id/projects/ai-chatbot/intent-classification-via-naive-bayes
Android TV Home Button REMAP,$30-250 USD,"Need to REMAP Home Button and works at Android TV using accessibility.

Send me the APK to test to award the project.

EXAMPLE: VIGGO TV Hospitality Launcher",https://www.freelancer.co.id/projects/android/android-home-button-remap
Python Code for Linear Regression,$30-250 USD,"I'm looking for an experienced Python developer who specializes in machine learning and specifically in Linear Regression. 

Your task will be to:
- Develop Python code for a specific machine learning problem relating to numerical optimization.
- Implement this code in a way that it can be used for Regression tasks, specifically using the Linear Regression algorithm.
- Enhance the code to include a visualization of the loss function. The code should output the loss with each iteration.  

It would be beneficial if applicants have a strong understanding of machine learning, specifically dealing with regression tasks and Linear Regression algorithms. Experience with visualization techniques will also be a great advantage for this project. As the code needs to output iterative loss, previous experience with developing similar functionalities will be highly beneficial.

the code is in this github page: [login to view URL](if the page not open I can send to you the code)

the example is burger's equation in the picture with the data in attachment;

add the figure for loss and iteration like (3)",https://www.freelancer.co.id/projects/python/python-code-for-linear-regression
Betting Ludo Tournament App Creation,₹1500-12500 INR,"I'm looking for a talented app developer to create a modern and sleek Ludo tournament application for both iOS and Android. 
Key Features:
- Players place a 10 rs bet prior to starting a game.
- The winning player is rewarded with 18 rs. 
- Payment and betting transactions should be managed through integrated mobile wallets. 
The ideal freelancer for this project should have extensive experience in game and application development, specifically on both iOS and Android platforms. Experience in integrating mobile wallet payments is also a must. High attention to modern and sleek design is preferred.",https://www.freelancer.co.id/projects/iphone-app-development/betting-ludo-tournament-app-creation
Cross-Platform Mobile Video Player Creation,₹37500-75000 INR,"I'm seeking a competent developer to create a mobile video player for both iOS and Android platforms, with a complementary website that allows users to upload videos and generate sharing links. Here's what I need:

- A mobile video player compatible with both Android and iOS.
- This player should be formatted to exclusively support MP4 videos.
- A user-friendly website on which users can upload MP4 videos to generate sharing links.
- Upon clicking these links, the associated video should automatically play on the mobile video player.

As for the timeline, I would like the project completed within a month. The successful applicant should have experience with mobile app and web development, including familiarity with video player creation and video format management. Proficiency in platforms for both Android and iOS is crucial. Efficient project management skills to meet the timeline is a must.",https://www.freelancer.co.id/projects/iphone-app-development/cross-platform-mobile-video-player
Android App UI/UX and Accessibility Fixes & Google Play Publishing,$15-25 USD / hour,"I am currently seeking a skilled Android developer to address various issues within an application. 
And we need help with publishing in Google Play for private users like Apple Store does.

- The first task involves correcting the errors highlighted in the Google Play Console Pre-launch report. This includes making necessary adjustments to the app's user interface and user experience to ensure it meets industry standards. 
- The next task entails enhancing the app's accessibility features. This requires enlarging field sizes, increasing color contrast, enlarging clickable areas, and adjusting item heights. 

The ideal candidate for this project should possess:
- Proficiency in Android app development.
- Expertise in UI/UX design and troubleshooting.
- A strong understanding of accessibility standards and best practices.
- Experience in publishing Apps in Google Play.

If you are confident in your ability to meet these requirements and rectify these issues efficiently, I encourage you to submit a proposal.",https://www.freelancer.co.id/projects/android/android-app-accessibility-fixes-google
FlutterFlow Developer Needed for Gaming App,$30-250 USD,"I'm looking for a skilled FlutterFlow developer with experience in Firebase for a project that combines web and mobile app development. The ideal candidate should have a good understanding of the gaming industry, as the app is primarily intended for gamers and gaming communities.

Key tasks:
- Deployment on iOS, Android, and Web platforms
- Designing a smooth user onboarding process
- Implementing a robust gaming points and profile tracking system
- Building a feature for scrim management and esports team affiliation

The success of this app hinges on the efficacy of its gaming points and profile tracking feature. It's critical that this element is flawlessly executed to ensure user engagement and satisfaction.

If you're interested, please provide a quotation for this project.",https://www.freelancer.co.id/projects/iphone-app-development/flutterflow-developer-needed-for-gaming
Event Venue Table Booking Mobile App,₹12500-37500 INR,"I'm seeking a proficient app developer to design and develop a table-booking application for event venues. This app should smoothly operate on both iOS and Android systems. 

Key Specifications:

- Functionality includes searching for venues, booking a venue, and confirming the booking.
- User-friendly interface with easy navigation.
- High performance and quality graphics.
- Secure payment system integration for venue booking.

Ideal Skills:

- Proficiency in iOS and Android app development.
- Experience with e-commerce app design is a plus.
- Strong understanding of user interface (UI) and user experience (UX).
- Prior experience in similar app development will be highly preferred. 

I look forward to your innovative ideas and expertise to bring this app to life.",https://www.freelancer.co.id/projects/iphone-app-development/event-venue-table-booking-mobile
Comprehensive ERP Software for Small Business,₹1500-12500 INR,"I am looking for an experienced developer to create a custom ERP system for my small business. 

Key Functionalities:
- Inventory Management: Efficient tracking of our stock levels, product movements, and replenishments.
- Sales and Customer Management: Handling of sales orders, customer data, and relationship management.
- Accounting and Financial Management: Managing our financial transactions, financial reporting, and budgeting.

Key Requirements:
- The ERP software will not need to integrate with any existing systems or software.
- It should be accessible on both iOS and Android devices. 

Ideal Skills:
- Prior experience in developing ERP systems for small business.
- Proficiency in building mobile-friendly applications.
- Strong understanding of inventory, sales, customer management, and accounting principles.

I'm looking for a professional who can deliver a comprehensive and user-friendly ERP system that can streamline our operations effectively.",https://www.freelancer.co.id/projects/php/comprehensive-erp-software-for-small
Android & ios GPS Tracking App Development,₹37500-75000 INR,"I'm looking for a seasoned developer with expertise in creating GPS tracking systems, particularly for vehicles. The primary platform for this app will be Android, and it should be capable of providing real-time tracking data, sending geofencing alerts, and maintaining a user-friendly travel history. 

Key Responsibilities:
- Develop a robust Android application for GPS tracking
- Enable real-time tracking functionality
- Implement geofencing alert systems
- Design a simple, intuitive travel history interface

Ideal Skills:
- Prior experience in vehicle tracking systems
- Proficiency in Android app development
- Strong understanding of GPS technologies
- UI/UX design skills

Please note that this project is only for the Android platform. Experience and expertise in this specific area are highly valued.",https://www.freelancer.co.id/projects/android/android-ios-gps-tracking-app
Full Stack Developer for Web & Android Mobile App,₹12500-37500 INR,"Full Stack Developer for Web & Android Mobile App

We are looking for an experienced full-stack developer to build a robust system for our cookstove distribution and monitoring. The system should be scalable, allowing for the addition of multiple modules to support other business functions in the future.

Project Overview

Cookstove Module:

We require a system to monitor cookstoves using NFC tags and IoT temperature sensors. This system will geo-locate each cookstove and provide a back-end interface for both customer viewing and employee workflow management.

System Requirements:

User Interfaces:
Mobile App (Android): Approximately 10 screens with various workflows and data submission forms.
Web Interface: Screens to display cookstove geolocation and user information.
Technology Stack:
Frontend: HTML5, CSS, JavaScript (with a focus on responsive design)
Mobile Development: Flutter, Android Studio
Backend: PHP or Python
Database: MongoDB, MySQL, or PostgreSQL
Maps Integration: Google Maps JavaScript API

Key Features:

NFC Integration: Each cookstove will have an NFC tag with a unique identifier. NFC tags enable end-users to collect and transmit data to their smartphones. The app must efficiently read and write data on various NFC tags.
IoT Integration: 2% of cookstoves will have IoT temperature sensors for additional data collection.
User Registration and Training: The mobile app will include user registration and basic training modules.
Geolocation: Display user and cookstove locations on a map. Offline data storage and synchronization when an internet connection is available.
Dashboard and Analytics: Collect and display data for online analytics and forecasts.
Deployment: Deploy the mobile application on Google Play Store or distribute via local app sharing (.apk).

Responsibilities:

Design and Development: Create wireframes and mockups for app screens and user flows. Develop a responsive web interface that is visually appealing and functional across all devices.
Efficiency and Reliability: Ensure the app is fast, reliable, and user-friendly. Handle multiple NFC reads and writes without performance issues.
Future Expansion: Design the system to allow for future modules, such as an employee timesheet module. Plan for a future iOS app development phase.

Qualifications:
Proven experience with NFC technology, Android app, and web development.
Strong portfolio demonstrating successful NFC-related projects.
Expertise in HTML5, CSS, Flutter, Android Studio, PHP/Python, MongoDB/MySQL/PostgreSQL, and Google Maps JavaScript API.
Excellent communication skills and a proactive attitude.
Your recommendations are welcome

Notes:

We will need an iOS app in the future.
Additional modules, such as an employee timesheet system, will be added later.
Please feel free to ask any questions to clarify project requirements and update the brief if necessary.",https://www.freelancer.co.id/projects/mobile-app-development/full-stack-developer-for-web
Cross-Platform Flutter App Development,₹12500-37500 INR,"I'm looking for a skilled Flutter expert to assist in developing a cross-platform mobile application. The app is intended to be functional on both iOS and Android devices. 

Key Requirements:
- Full application development: Your primary task will be to develop the app from its current design stage to a fully functional, user-friendly product.
- Cross-platform compatibility: The app must be tested and optimized for both iOS and Android devices to ensure a seamless user experience on both operating systems.
- Integration with Maps and Location Services: There is a specific requirement for integrating the app with Maps and Location Services. Experience with these integrations is highly beneficial.

Ideal Skills & Experience:
- Proficiency in Flutter and Dart programming: As a Flutter expert, you must have a strong background in developing applications using the Flutter framework and the Dart language.
- Experience with app development for both iOS and Android: Prior experience in developing cross-platform apps for both iOS and Android is essential.
- Strong understanding of Maps and Location Services: Given the integration requirement, experience with implementing Maps and Location Services in Flutter apps is a significant advantage.

I'm looking for a proactive and efficient professional who can deliver high-quality work within a reasonable timeframe. Please include relevant examples of your previous work in your bid.",https://www.freelancer.co.id/projects/iphone-app-development/cross-platform-flutter-app-development-38194745
Passive Income Decentralized Application,$750-1500 CAD,"I'm looking for a competent developer to create a decentralized application that serves as a platform where people can earn real passive income. This will work through:

- Cryptocurrency yield farming
- Renting out computing power
- Investments in decentralized finance protocols

I also want a feature for offering a Solidity flash loan, which can generate a 2% return on investment. 

To maximize earnings, the application must integrate with decentralized exchanges to securely execute trades. A Solidity arbitrage bot will need to be developed, with its operations being completely automated. Users should only need a single click to start the process. 

Ideal candidate should have significant experience in decentralized app development, with a strong background in Solidity and familiarity with the dynamics of decentralized finance and cryptocurrency yield farming. Knowledge of automated trading bots is a plus.",https://www.freelancer.co.id/projects/solidity/passive-income-decentralized-application
Android Internet Data Tracking & Posting,$30-250 USD,"I need an Android application that can automatically track my internet data plan usage and post this information on Firebase. 

Key Features:
- Automatic and real-time data tracking: The application should continuously monitor the data usage of my device without any manual input.
- Data usage alerts: I need to receive notifications when I approach certain data thresholds.
- Firebase Integration: The data collected must be securely posted on Firebase for easy access and analysis.

The ideal freelancer for this project should have a strong command of Android app development and experience with Firebase integration. They should also have a good understanding of data tracking mechanisms on Android devices, and be able to develop a user-friendly interface for this application.",https://www.freelancer.co.id/projects/android/android-internet-data-tracking-posting
Kotlin Developer for IPTV Player to fix TV controls and picture quality,$30-250 CAD,"I'm in need of a Dart developer with strong knowledge to finalize an IPTV player based on Xtreme UI. The player should have the following features:

- TV controls
- Playback of 4K quality content
- Admin panel for the application

The player should be compatible with Android and Smart TVs. There is no need for the player to handle DRM protected content. 

The ideal candidate should have: 

- Experience with IPTV development
- Strong knowledge in Dart language
- Familiarity with Xtreme UI

If you're confident in your Dart programming skills and have experience developing IPTV players, I'd love to hear from you.",https://www.freelancer.co.id/projects/php/kotlin-developer-for-iptv-player
Soccer video analysis -- 2,€250-750 EUR,Development of a library to analyze video soccer match and estract highlights,https://www.freelancer.co.id/projects/machine-learning/soccer-video-analysis-38194507
Comprehensive Website Audit Needed,₹1500-12500 INR,"I am looking for an experienced website auditor to go through my website and provide a detailed assessment of its SEO, performance, and user experience. 

Key aspects I'd like the auditor to focus on include:
- SEO: 
  - Check for proper use of keywords
  - Review current content quality
  - Provide insights on meta descriptions, tags, and structured data
- Performance: 
  - Evaluate page loading speed
  - Assess the website's responsiveness across different devices
- User Experience: 
  - Examine the website's overall navigation
  - Assess usability and provide suggestions for improvement

The successful freelancer for this project should:
- Have a solid background in website auditing, with proven experience in improving SEO, performance, and user experience
- Be able to communicate findings and recommendations in a clear, detailed manner
- Be available for instant messaging communication during the project

Please include your relevant experience in your application.",https://www.freelancer.co.id/projects/seo/comprehensive-website-audit-needed-38194489
Multi-Platform Delivery Tracking App,$750-1500 USD,"I'm in need of an experienced app developer who has already built a delivery tracking app that can be accessed on iOS, Android, and Web platforms. We would a ready app which be deployed quickly on my client server. Developer can be shown demo. 

Key Features:
- Real-Time Tracking: The app should have a robust real-time tracking feature so that users can monitor their deliveries at any given moment.
- Push Notifications: Users should receive push notifications for important updates about their deliveries.
- Order History: The app must also have a feature that stores and displays the user's order history. 

Order Information Display:
For each order, the app should present the following information:
- Delivery Status: The current status of the package (e.g., on the way, delivered, etc.).
- Estimated Delivery Time: An estimated time of arrival for each delivery.
- Delivery Location: The app must display the delivery location of the package so that users can track its journey.

Ideal Skills:
- Proven experience in developing multi-platform apps, especially in the delivery or logistics sector.
- Familiarity with incorporating real-time tracking and push notification features.
- Strong backend skills to handle the storage and retrieval of order history.
- Excellent UI/UX design to ensure a user-friendly experience for all platforms.",https://www.freelancer.co.id/projects/android/multi-platform-delivery-tracking-app
